time,touch0,touch1,touch2,touch3,touch4,touch5,touch6,touch7,touch8,touch9,touch10,touch11,touch12,touch13,touch14,touch15,touch16,touch17,touch18,touch19,touch20,touch21,touch22,touch23,touch24,touch25,pressure0,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6,pressure7,pressure8,pressure9,pressure10,pressure11,pressure12,vibration0,vibration1,vibration2,vibration3,vibration4,vibration5,vibration6,vibration7,vibration8,vibration9,vibration10,vibration11,vibration12
5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,3,3,4,5,2,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,5,2,3,4,6,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
5563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,2,3,4,5,2,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,2,5,5,1,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,5,1,4,5,6,1,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,6,3,4,4,5,2,4,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0
5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,3,6,2,4,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0
5568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,6,2,4,5,5,2,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5569,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,7,2,2,3,6,1,4,7,6,0,0,0,0,525,1,0,498,0,101,232,2,1
5570,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,5,2,3,4,6,1,3,7,6,0,0,0,0,454,345,0,114,0,459,201,0,83
5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,5,1,2,4,6,3,2,6,6,1,0,0,1,63,297,0,529,0,67,28,1,74
5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,1,3,5,6,3,2,6,5,0,0,0,0,6,40,0,72,0,10,2,0,11
5573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,2,3,4,5,2,3,6,6,0,0,0,0,2,6,0,9,1,0,0,0,0
5574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,6,2,4,4,7,3,4,6,6,0,0,0,0,0,0,0,2,0,53,0,0,0
5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,2,4,6,2,2,5,6,0,0,0,0,1,0,0,1,0,47,0,1,0
5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,6,2,3,4,6,2,3,6,7,0,0,0,0,0,0,0,0,0,5,0,0,0
5577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,4,5,6,2,2,6,5,0,0,0,1,0,0,0,0,0,1,0,0,0
5578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,6,7,1,4,4,5,3,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,5,4,5,2,3,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0
5580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,5,2,4,4,6,1,4,6,6,1,0,0,1,0,0,0,0,0,0,0,0,0
5581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,6,2,4,4,5,2,3,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
5582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,3,4,6,2,2,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0
5583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,5,2,3,3,5,1,4,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
5584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,3,5,6,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
5585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,7,2,4,4,6,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1
5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,5,2,3,4,6,2,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0
5587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,2,5,5,6,1,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,4,4,5,2,4,5,7,0,0,0,0,0,0,1,0,0,0,0,0,1
5589,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,3,4,4,5,3,4,5,7,0,2,188,2,0,533,1,477,1,54,0,0,1
5590,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,6,2,3,5,7,1,4,5,5,0,1,162,3,142,459,1,412,1,90,3,0,0
5591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,6,1,4,4,6,3,4,6,6,0,0,20,6,121,26,0,54,0,125,6,2,0
5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,5,2,3,4,5,2,3,6,6,0,0,4,0,16,86,0,9,0,19,0,2,0
5593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,1,3,5,5,1,3,6,5,0,0,0,0,2,12,0,1,0,31,0,0,0
5594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,3,6,3,1,6,5,0,0,0,0,0,0,0,0,0,5,0,0,0
5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,6,1,3,5,5,2,3,6,6,0,0,0,1,0,2,0,0,0,0,1,1,0
5596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,2,3,4,5,2,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,5,2,3,4,6,2,3,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0
5598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7,6,2,4,4,5,3,4,7,6,1,0,0,0,1,0,0,0,1,1,0,1,0
5599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,5,1,4,4,5,2,3,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0
5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,6,2,4,4,6,2,3,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0
5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,3,6,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,5,2,4,3,5,2,4,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0
5603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,6,3,3,5,6,2,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0
5604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,5,2,3,4,5,2,3,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0
5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,2,3,5,5,2,4,5,5,0,0,1,0,0,1,0,0,0,1,0,0,0
5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,6,2,3,5,5,1,3,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
5607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,6,4,4,4,6,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,5,2,3,4,5,1,4,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0
5609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,3,3,6,2,3,5,6,3,2,86,30,223,106,1,534,0,0,0,1,2
5610,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,3,4,7,2,3,5,6,395,2,46,26,61,24,1,70,1,79,1,1,2
5611,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,2,3,4,6,1,3,5,6,342,0,33,3,142,114,0,105,0,61,1,0,0
5612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,3,4,5,2,3,5,6,46,0,4,3,19,388,0,375,0,16,0,1,1
5613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,7,2,3,3,5,1,4,5,6,7,1,0,2,2,347,0,106,0,0,1,0,0
5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,1,4,4,6,1,3,6,5,0,1,1,0,0,48,0,14,0,1,0,0,0
5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,5,1,4,4,6,1,3,5,6,0,1,1,0,0,7,0,2,0,1,0,0,0
5616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,6,1,4,3,5,1,4,6,6,0,1,1,0,0,1,0,0,0,0,0,0,0
5617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,6,2,3,5,6,2,3,6,6,0,0,0,0,0,0,0,0,0,1,1,0,0
5618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,6,5,2,4,3,6,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,6,1,3,4,6,1,3,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,6,5,2,3,4,5,3,4,5,6,0,0,0,0,0,0,0,0,0,0,1,0,0
5621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,4,3,6,3,3,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0
5622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,4,5,6,2,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1
5623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,5,1,4,4,6,2,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,2,4,3,6,2,3,7,7,0,0,0,0,0,0,0,0,1,0,0,0,0
5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,2,4,4,5,1,3,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0
5626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,5,2,3,5,6,2,3,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0
5627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,7,2,3,3,6,1,3,7,6,0,0,1,0,0,0,0,0,1,1,2,0,0
5628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,3,4,5,2,4,6,7,145,1,11,2,72,30,0,543,0,315,0,19,1
5629,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,6,5,2,3,4,6,2,3,6,6,136,1,9,2,62,51,1,77,0,271,1,17,0
5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,5,1,5,5,5,2,3,5,6,245,1,2,1,7,72,0,536,0,32,0,3,0
5631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,6,2,3,4,4,2,3,6,5,33,0,0,0,0,9,0,73,0,45,0,0,1
5632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,4,4,6,1,2,5,7,3,0,0,0,5,0,0,9,0,49,48,0,1
5633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,5,1,5,4,5,1,3,6,5,0,0,0,0,4,1,1,2,0,5,39,0,0
5634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,3,3,7,2,4,5,7,0,0,0,0,2,2,1,0,0,1,6,0,0
5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,6,2,3,5,5,3,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,6,1,3,5,5,1,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,6,2,3,4,5,2,3,6,6,1,0,0,1,0,0,0,0,0,0,0,0,0
5638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7,6,1,1,3,5,2,2,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0
5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,1,3,4,7,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,1,1
5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,3,4,5,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1
5641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,6,2,3,4,6,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,7,5,2,3,4,7,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,5,1,3,3,6,1,4,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0
5644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,2,3,4,4,1,5,6,5,0,0,2,0,0,1,0,0,0,0,0,0,0
5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,5,2,3,4,6,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,6,1,4,3,6,1,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,6,2,3,4,7,2,3,6,6,1,0,0,1,0,0,0,0,0,0,0,0,0
5648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,1,3,4,6,1,3,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0
5649,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,2,3,4,6,2,4,5,6,1,0,370,218,0,209,0,126,0,176,0,30,8
5650,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,4,5,1,3,5,8,1,0,149,30,0,29,0,467,0,263,0,4,7
5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,2,3,4,6,2,4,7,7,0,0,10,4,0,3,0,64,0,291,0,0,0
5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,5,2,3,3,6,2,3,6,6,0,0,169,0,0,1,0,7,0,40,122,0,20
5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,5,1,4,4,6,2,3,6,7,1,0,22,0,0,2,1,0,0,4,105,1,17
5654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,3,4,5,1,4,6,6,0,0,3,0,43,0,0,0,0,0,14,1,2
5655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,6,2,4,4,6,2,3,7,7,0,0,0,0,7,0,0,0,0,0,2,0,0
5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,2,3,4,5,2,4,6,6,0,0,0,0,7,1,0,0,0,0,0,0,0
5657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,6,2,4,3,6,2,3,7,6,0,0,0,0,1,0,0,0,1,0,0,0,0
5658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,6,2,3,4,6,2,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,3,4,4,5,2,2,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0
5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,6,2,3,3,5,2,3,6,7,0,0,0,0,0,0,1,0,0,0,0,0,1
5661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,7,1,3,3,4,2,3,7,6,1,0,0,0,1,0,0,0,0,0,0,0,0
5662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,2,4,4,6,1,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,3,5,1,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,5,2,3,4,6,1,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,5,1,3,4,6,2,3,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0
5666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,3,4,6,2,3,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0
5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,2,3,4,6,2,3,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0
5668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,6,2,3,3,6,2,4,6,6,2,0,10,2,306,355,1,544,0,446,0,0,0
5669,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,1,4,3,6,1,2,6,7,39,3,0,4,303,121,0,79,0,357,2,1,83
5670,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,4,3,6,2,4,7,7,36,1,8,1,40,188,0,344,1,45,2,2,72
5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,4,3,6,1,3,7,6,202,1,1,1,6,353,0,239,0,38,2,0,9
5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,7,1,4,3,5,1,3,6,6,179,0,0,0,0,19,0,32,0,5,0,0,1
5673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,2,3,4,5,2,3,5,7,24,0,0,0,0,76,0,5,0,0,0,0,0
5674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,3,5,6,2,3,6,7,2,1,0,0,0,12,0,0,0,1,0,0,0
5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,6,3,3,4,5,3,3,6,6,2,0,0,1,0,1,0,0,0,0,0,0,0
5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,6,2,2,4,5,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,5,3,3,4,5,2,4,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0
5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,5,1,3,4,5,0,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0
5679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,6,1,3,5,4,2,2,5,7,0,0,0,0,0,0,0,0,1,0,0,1,0
5680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,2,4,3,5,1,2,6,5,0,0,0,0,0,0,1,0,1,0,0,0,0
5681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,7,1,2,4,6,0,4,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0
5682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,5,1,4,3,5,1,4,7,6,0,0,0,0,1,0,1,0,0,0,0,0,0
5683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,6,2,2,4,6,3,3,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0
5684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,5,2,3,4,5,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,2,4,6,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,5,1,1,4,6,2,3,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0
5687,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,2,3,3,6,2,2,5,7,0,0,0,0,529,5,1,545,0,0,1,0,0
5688,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,2,3,4,6,1,4,6,6,21,1,0,0,458,350,1,425,0,48,36,1,473
