time,touch0,touch1,touch2,touch3,touch4,touch5,touch6,touch7,touch8,touch9,touch10,touch11,touch12,touch13,touch14,touch15,touch16,touch17,touch18,touch19,touch20,touch21,touch22,touch23,touch24,touch25,pressure0,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6,pressure7,pressure8,pressure9,pressure10,pressure11,pressure12,vibration0,vibration1,vibration2,vibration3,vibration4,vibration5,vibration6,vibration7,vibration8,vibration9,vibration10,vibration11,vibration12
8904,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,3,4,4,6,2,3,6,6,1,0,0,1,0,0,0,0,0,0,0,0,0
8905,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,7,2,3,4,7,1,3,5,7,0,0,0,1,0,0,0,0,0,0,0,0,1
8906,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,6,2,5,4,6,2,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1
8907,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,2,4,4,5,1,4,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0
8908,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,3,3,4,5,2,3,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0
8909,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,2,3,5,6,1,3,6,5,0,0,0,1,1,0,0,0,0,0,0,0,0
8910,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,6,2,4,3,7,1,4,6,5,0,0,0,0,0,0,0,0,1,1,0,1,0
8911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,1,3,4,6,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0
8912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,7,2,2,5,4,2,4,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0
8913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,5,2,3,4,5,3,3,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0
8914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,5,2,3,4,5,1,3,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0
8915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,1,3,4,5,3,3,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0
8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,5,2,3,4,6,2,3,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0
8917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,5,1,3,4,7,2,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,7,1,3,3,6,2,2,5,7,0,0,0,0,0,0,0,0,1,0,0,0,0
8919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,5,2,3,4,6,2,3,6,6,0,0,0,0,122,0,0,191,0,0,0,0,316
8920,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,5,2,2,4,5,2,4,6,5,0,0,1,0,104,1,0,165,0,0,0,0,273
8921,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,7,1,4,3,6,1,3,6,6,1,1,2,0,15,2,0,21,0,0,0,0,38
8922,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,7,2,3,4,7,2,3,5,6,0,1,0,0,2,1,0,3,0,0,0,0,5
8923,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,3,4,4,5,1,4,6,7,0,0,0,0,0,1,0,1,0,0,0,0,0
8924,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,5,2,3,4,6,1,4,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0
8925,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,6,1,3,4,6,1,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8926,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,2,4,4,5,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0
8927,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,2,3,4,6,2,4,6,6,0,1,0,0,0,0,1,0,1,0,0,0,0
8928,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,6,2,3,4,6,2,3,6,5,0,1,0,0,0,0,1,0,1,0,0,0,0
8929,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,3,3,6,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,4,5,1,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,5,5,1,3,4,6,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,6,6,2,4,4,6,1,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
8933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,6,2,4,3,6,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,5,6,2,2,3,6,2,3,5,6,0,0,1,0,0,0,0,0,0,0,0,0,1
8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,4,6,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
8936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,5,3,3,4,6,2,4,6,6,1,0,1,0,0,0,0,0,0,0,0,0,0
8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,5,2,3,4,5,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,6,1,4,4,5,2,4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0
8939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,3,4,5,1,3,6,6,0,0,1,0,0,0,0,341,0,0,0,0,0
8940,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,4,3,6,2,4,6,6,0,1,0,0,0,198,0,39,0,0,0,1,1
8941,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,3,4,5,1,3,7,5,1,0,0,0,0,26,0,7,0,0,0,0,0
8942,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,5,3,4,4,6,2,3,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0
8943,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,6,4,3,3,5,2,4,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0
8944,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,6,6,2,2,3,5,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8945,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,6,2,3,3,6,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8946,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,3,4,4,5,2,4,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0
8947,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,5,2,3,4,5,2,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0
8948,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,5,2,4,3,6,3,3,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0
8949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,3,4,6,3,3,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0
8950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,1,3,4,5,2,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1
8951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,6,2,4,4,5,2,3,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1
8952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,5,2,3,3,6,2,2,5,6,0,0,0,1,0,1,0,0,0,0,0,0,1
8953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,5,1,4,4,6,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
8954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,6,2,4,5,6,2,4,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0
8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,7,2,3,3,6,2,2,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0
8956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,2,3,4,6,2,3,6,6,0,1,0,0,0,0,0,1,0,0,0,0,0
8957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,5,1,3,4,6,2,4,6,6,0,1,0,0,1,0,0,1,0,0,0,0,1
8958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,2,3,4,6,2,3,6,7,0,0,0,0,1,0,0,7,0,0,0,0,1
8959,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,5,2,3,5,6,2,4,7,6,1,1,0,3,0,0,1,7,0,0,0,1,2
8960,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,6,6,1,3,4,6,1,4,6,7,1,0,2,2,1,0,1,0,0,0,0,1,2
8961,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,5,3,4,3,6,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0
8962,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,5,2,3,3,6,1,5,5,6,0,0,0,0,2,0,1,0,1,0,0,0,0
8963,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,2,3,4,5,1,3,6,6,0,0,0,0,1,0,1,1,0,0,0,0,0
8964,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,6,2,3,4,6,1,4,6,6,0,0,0,1,1,0,0,0,0,0,0,0,0
8965,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,5,2,4,4,5,2,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8966,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,4,5,5,6,1,3,7,6,0,0,0,0,0,1,0,1,0,0,0,0,1
8967,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,3,5,2,4,6,5,1,0,0,0,0,1,0,1,0,0,0,1,0
8968,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,3,4,7,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8969,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,6,2,2,3,6,2,2,5,5,0,0,1,0,0,0,0,0,1,0,0,0,1
8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,6,2,3,4,6,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,6,2,2,3,5,3,2,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0
8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,6,3,4,4,5,1,3,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1
8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,3,3,4,6,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,5,6,2,3,5,4,3,3,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,5,1,3,4,6,2,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1
8976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,5,2,4,4,5,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,6,6,2,4,4,6,2,3,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0
8978,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,6,1,5,4,5,2,3,6,5,1,0,1,1,1,0,0,312,0,549,0,0,0
8979,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,5,1,3,4,6,2,3,6,6,1,0,0,0,2,157,0,44,0,77,0,0,0
8980,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,6,2,4,4,6,1,3,5,6,1,0,0,0,0,136,0,5,0,10,0,0,0
8981,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,5,2,3,4,5,1,3,7,7,0,0,1,0,0,16,0,1,0,0,0,0,0
8982,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,6,2,2,4,5,2,3,6,6,1,0,1,0,6,3,0,0,0,0,0,0,0
8983,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,6,2,3,4,6,1,2,6,6,1,0,1,0,4,1,0,0,0,1,0,0,0
8984,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,4,5,2,3,5,6,0,0,0,0,1,0,0,0,0,0,0,0,1
8985,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,3,3,4,6,2,3,7,5,0,0,0,1,1,0,0,0,0,0,0,0,0
8986,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,2,4,6,2,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8987,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,4,3,6,2,4,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0
8988,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,5,1,3,5,6,2,3,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0
8989,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,1,3,4,5,2,2,7,6,0,0,0,0,1,0,0,0,0,0,0,0,1
8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,5,2,3,3,6,2,3,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0
8991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,3,4,5,2,3,7,6,0,1,1,0,0,1,0,0,0,0,0,0,0
8992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,5,3,3,5,6,3,3,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0
8993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,3,2,5,6,2,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,4,6,1,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,1
8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,6,2,3,4,5,2,3,6,6,0,0,0,0,0,0,0,0,0,1,0,1,0
8996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,6,5,1,4,4,4,2,4,5,7,0,0,0,0,0,0,1,0,0,1,0,0,0
8997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,4,4,6,1,2,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0
8998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,3,5,2,3,6,6,0,0,0,0,1,125,0,0,0,307,0,1,0
8999,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,5,2,3,4,6,1,3,6,6,1,0,1,0,2,106,0,0,0,264,0,0,0
9000,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,7,6,2,3,4,6,2,3,6,6,2,0,1,0,3,16,0,0,0,513,0,0,0
9001,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,6,1,3,4,6,2,3,6,6,1,0,0,0,3,3,0,0,0,71,0,0,0
9002,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,6,2,3,4,6,1,3,6,5,0,0,0,0,1,0,0,0,0,9,0,0,0
9003,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,6,2,3,3,5,2,3,5,7,0,0,0,0,0,0,0,0,0,1,0,0,0
9004,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,5,3,3,4,6,1,3,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0
9005,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,7,5,1,3,4,5,1,3,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0
9006,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,6,2,3,4,5,1,3,7,6,0,0,0,1,1,0,0,0,0,0,1,0,0
9007,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,1,3,4,6,2,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9008,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,5,1,4,3,4,2,4,7,7,1,0,0,0,0,0,1,0,0,0,0,0,0
9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,5,3,3,4,6,1,2,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0
9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,6,2,3,5,5,2,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,6,2,3,4,5,1,3,6,5,0,0,0,0,2,0,0,0,0,0,0,0,0
9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,5,2,2,4,6,2,3,6,5,0,2,0,0,1,0,0,0,0,0,0,0,0
9013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,6,2,2,4,5,1,3,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0
9014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,7,2,4,4,4,2,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
9015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,7,7,1,3,4,7,3,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
9016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,6,2,3,5,4,2,3,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0
9017,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,5,4,4,4,5,2,2,6,6,4,2,3,3,3,518,1,528,0,540,0,2,1
9018,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,6,2,3,4,5,2,4,6,6,2,2,2,2,0,446,1,457,0,83,0,3,1
9019,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,2,3,4,5,2,3,7,6,1,0,0,0,1,47,0,62,0,12,0,0,1
9020,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,5,2,4,4,6,1,2,6,6,5,3,3,3,2,154,2,8,0,1,0,3,1
9021,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,6,2,3,4,5,3,4,6,6,0,0,0,0,1,150,0,1,0,0,0,0,1
9022,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,3,4,5,2,1,7,7,0,0,0,0,1,20,0,0,0,0,0,0,1
9023,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,6,3,5,4,5,2,3,5,5,0,0,0,0,1,2,0,0,0,0,0,0,0
9024,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,7,6,2,3,3,5,2,2,5,7,0,0,0,0,6,0,0,0,0,1,0,0,0
9025,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,2,4,4,6,1,3,6,6,0,0,0,0,6,0,0,0,0,1,0,0,0
9026,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,6,2,2,4,7,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9027,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,6,2,3,5,6,2,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9028,0,0,0,0,0,0,0,0,0,0,1023,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,6,3,3,4,6,1,3,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
9029,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,6,3,3,4,6,2,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,5,2,3,4,5,1,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0
